LEVEL,R_BITS,T1,decoder,nflips,av_errors_left,max_errors_left,n_tests
5,33901,264,PickyFix,90,49.462900,244.000000,10000
5,33901,264,PickyFix,95,48.734400,321.000000,10000
5,33901,264,PickyFix,100,50.549500,291.000000,10000
5,33901,264,PickyFix,105,50.503600,304.000000,10000
5,33901,264,PickyFix,110,52.170700,286.000000,10000
5,33901,264,PickyFix,115,55.172100,322.000000,10000
5,33901,264,PickyFix,120,58.573200,331.000000,10000
5,33901,264,PickyFix,125,62.158900,267.000000,10000
5,33901,264,PickyFix,130,66.440000,291.000000,10000
5,33901,264,PickyFix,135,70.618300,302.000000,10000
5,33901,264,PickyFix,140,76.048300,324.000000,10000
5,33901,264,PickyFix,145,80.096400,363.000000,10000
5,33901,264,PickyFix,150,88.701200,329.000000,10000
5,33901,264,PickyFix,155,93.878800,316.000000,10000
5,33901,264,PickyFix,160,102.606500,361.000000,10000
5,33901,264,PickyFix,165,108.297900,370.000000,10000
5,33901,264,PickyFix,170,116.455300,362.000000,10000
5,33901,264,PickyFix,175,125.082900,357.000000,10000
5,33901,264,PickyFix,180,133.617800,381.000000,10000
5,33901,264,PickyFix,185,141.984100,363.000000,10000
5,33901,264,PickyFix,190,148.900300,397.000000,10000
5,33901,264,PickyFix,195,156.722200,394.000000,10000
5,33901,264,PickyFix,200,165.353200,406.000000,10000
5,34001,264,BGF,NA,127.722300,219.000000,10000
5,34001,264,PickyFix,5,226.410700,362.000000,10000
5,34001,264,PickyFix,10,204.322400,356.000000,10000
5,34001,264,PickyFix,15,178.820000,351.000000,10000
5,34001,264,PickyFix,20,154.997800,314.000000,10000
5,34001,264,PickyFix,25,140.661400,298.000000,10000
5,34001,264,PickyFix,30,115.023100,273.000000,10000
5,34001,264,PickyFix,35,104.792100,258.000000,10000
5,34001,264,PickyFix,40,81.959200,272.000000,10000
5,34001,264,PickyFix,45,73.436300,249.000000,10000
5,34001,264,PickyFix,50,60.234300,241.000000,10000
5,34001,264,PickyFix,55,49.114800,232.000000,10000
5,34001,264,PickyFix,60,44.850600,229.000000,10000
5,34001,264,PickyFix,65,38.014500,253.000000,10000
5,34001,264,PickyFix,70,33.744900,238.000000,10000
5,34001,264,PickyFix,75,30.670600,223.000000,10000
5,34001,264,PickyFix,80,28.876600,219.000000,10000
5,34001,264,PickyFix,85,27.856800,239.000000,10000
5,34001,264,PickyFix,90,26.868700,213.000000,10000
5,34001,264,PickyFix,95,26.702300,240.000000,10000
5,34001,264,PickyFix,100,27.215900,284.000000,10000
5,34001,264,PickyFix,105,27.425600,221.000000,10000
5,34001,264,PickyFix,110,28.713500,232.000000,10000
5,34001,264,PickyFix,115,29.942100,268.000000,10000
5,34001,264,PickyFix,120,32.533500,209.000000,10000
5,34001,264,PickyFix,125,35.405400,287.000000,10000
5,34001,264,PickyFix,130,38.805900,315.000000,10000
5,34001,264,PickyFix,135,42.486600,291.000000,10000
5,34001,264,PickyFix,140,46.721000,309.000000,10000
5,34001,264,PickyFix,145,49.734200,282.000000,10000
5,34001,264,PickyFix,150,56.897000,295.000000,10000
5,34001,264,PickyFix,155,62.122400,313.000000,10000
5,34001,264,PickyFix,160,67.787800,294.000000,10000
5,34001,264,PickyFix,165,74.600000,336.000000,10000
5,34001,264,PickyFix,170,80.025900,315.000000,10000
5,34001,264,PickyFix,175,88.957600,343.000000,10000
5,34001,264,PickyFix,180,97.220200,345.000000,10000
5,34001,264,PickyFix,185,104.496600,350.000000,10000
5,34001,264,PickyFix,190,111.918600,329.000000,10000
5,34001,264,PickyFix,195,120.636800,340.000000,10000
5,34001,264,PickyFix,200,127.512800,375.000000,10000
5,34101,264,BGF,NA,121.324700,205.000000,10000
5,34101,264,PickyFix,5,200.850400,348.000000,10000
5,34101,264,PickyFix,10,177.256900,321.000000,10000
5,34101,264,PickyFix,15,151.559700,310.000000,10000
5,34101,264,PickyFix,20,131.520100,269.000000,10000
5,34101,264,PickyFix,25,112.239800,283.000000,10000
5,34101,264,PickyFix,30,89.483800,237.000000,10000
5,34101,264,PickyFix,35,75.851800,221.000000,10000
5,34101,264,PickyFix,40,56.309400,221.000000,10000
5,34101,264,PickyFix,45,46.110400,201.000000,10000
5,34101,264,PickyFix,50,37.024400,232.000000,10000
5,34101,264,PickyFix,55,28.315800,217.000000,10000
5,34101,264,PickyFix,60,23.192500,204.000000,10000
5,34101,264,PickyFix,65,19.621600,192.000000,10000
5,34101,264,PickyFix,70,17.451300,185.000000,10000
5,34101,264,PickyFix,75,14.335400,236.000000,10000
5,34101,264,PickyFix,80,14.018200,178.000000,10000
5,34101,264,PickyFix,85,12.802900,180.000000,10000
5,34101,264,PickyFix,90,12.801300,175.000000,10000
5,34101,264,PickyFix,95,12.226800,209.000000,10000
5,34101,264,PickyFix,100,12.317200,204.000000,10000
5,34101,264,PickyFix,105,12.439300,200.000000,10000
5,34101,264,PickyFix,110,13.969400,193.000000,10000
5,34101,264,PickyFix,115,15.535400,205.000000,10000
5,34101,264,PickyFix,120,16.116200,193.000000,10000
5,34101,264,PickyFix,125,16.889400,216.000000,10000
5,34101,264,PickyFix,130,20.185900,201.000000,10000
5,34101,264,PickyFix,135,21.684400,247.000000,10000
5,34101,264,PickyFix,140,25.948200,222.000000,10000
5,34101,264,PickyFix,145,27.955100,273.000000,10000
5,34101,264,PickyFix,150,33.008500,244.000000,10000
5,34101,264,PickyFix,155,36.308300,255.000000,10000
5,34101,264,PickyFix,160,40.762400,244.000000,10000
5,34101,264,PickyFix,165,46.940300,270.000000,10000
5,34101,264,PickyFix,170,52.669900,280.000000,10000
5,34101,264,PickyFix,175,57.991900,313.000000,10000
5,34101,264,PickyFix,180,65.028900,287.000000,10000
5,34101,264,PickyFix,185,71.340100,304.000000,10000
5,34101,264,PickyFix,190,79.163300,320.000000,10000
5,34101,264,PickyFix,195,87.738000,302.000000,10000
5,34101,264,PickyFix,200,95.034400,354.000000,10000
